unique_key,created_date,agency,agency_name,complaint_type,descriptor,status,borough,location_type,closed_date,year_month,date,year_month_str,quarter,year,month,day_of_week,hour,workload_flag,utilization_rate
65952747,2025-08-25 09:12:46,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Closed,QUEENS,Residential Building/House,2025-08-25 09:46:40,2025-08,2025-08-25,2025-08,3,2025,8,Monday,9,True,2.6828
65945835,2025-08-25 09:12:31,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Closed,BROOKLYN,Residential Building/House,2025-08-25 09:20:14,2025-08,2025-08-25,2025-08,3,2025,8,Monday,9,True,2.6828
65950662,2025-08-25 09:12:30,DPR,Department of Parks and Recreation,Damaged Tree,Branch or Limb Has Fallen Down,In Progress,QUEENS,Street,,2025-08,2025-08-25,2025-08,3,2025,8,Monday,9,False,0.1582
65948635,2025-08-25 09:12:27,DOT,Department of Transportation,Sidewalk Condition,Sidewalk Violation,In Progress,BROOKLYN,Sidewalk,,2025-08,2025-08-25,2025-08,3,2025,8,Monday,9,False,0.2094
65947190,2025-08-25 09:12:16,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Closed,BROOKLYN,Street/Sidewalk,2025-08-25 12:49:45,2025-08,2025-08-25,2025-08,3,2025,8,Monday,9,True,2.6828
65949469,2025-08-25 09:12:15,NYPD,New York City Police Department,Illegal Parking,Blocked Bike Lane,Closed,QUEENS,Street/Sidewalk,2025-08-25 11:00:59,2025-08,2025-08-25,2025-08,3,2025,8,Monday,9,True,2.6828
65945569,2025-08-25 09:12:15,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Closed,BROOKLYN,Street/Sidewalk,2025-08-25 09:37:29,2025-08,2025-08-25,2025-08,3,2025,8,Monday,9,True,2.6828
65951278,2025-08-25 09:12:03,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Closed,BRONX,Street/Sidewalk,2025-08-25 10:52:22,2025-08,2025-08-25,2025-08,3,2025,8,Monday,9,True,2.6828
65946909,2025-08-25 09:12:00,DOT,Department of Transportation,Street Light Condition,Street Light Out,Open,MANHATTAN,,,2025-08,2025-08-25,2025-08,3,2025,8,Monday,9,False,0.2094
65948771,2025-08-25 09:11:53,NYPD,New York City Police Department,Illegal Parking,Blocked Crosswalk,Closed,BRONX,Street/Sidewalk,2025-08-25 21:37:00,2025-08,2025-08-25,2025-08,3,2025,8,Monday,9,True,2.6828
65949306,2025-08-25 09:11:51,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Closed,BROOKLYN,Residential Building/House,2025-08-25 09:20:38,2025-08,2025-08-25,2025-08,3,2025,8,Monday,9,True,2.6828
65945204,2025-08-25 09:11:37,DSNY,Department of Sanitation,Dirty Condition,Trash,In Progress,BROOKLYN,Sidewalk,,2025-08,2025-08-25,2025-08,3,2025,8,Monday,9,False,0.3672
65945107,2025-08-25 09:11:33,NYPD,New York City Police Department,Illegal Parking,Parking Permit Improper Use,Closed,QUEENS,Street/Sidewalk,2025-08-25 12:47:32,2025-08,2025-08-25,2025-08,3,2025,8,Monday,9,True,2.6828
65946385,2025-08-25 09:11:25,DSNY,Department of Sanitation,Dead Animal,Squirrel,In Progress,BROOKLYN,Street,,2025-08,2025-08-25,2025-08,3,2025,8,Monday,9,False,0.3672
65950249,2025-08-25 09:11:08,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Closed,BROOKLYN,Street/Sidewalk,2025-08-25 09:47:24,2025-08,2025-08-25,2025-08,3,2025,8,Monday,9,True,2.6828
65948672,2025-08-25 09:11:00,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,Closed,BROOKLYN,Street,2025-08-25 20:53:00,2025-08,2025-08-25,2025-08,3,2025,8,Monday,9,False,0.3672
65946714,2025-08-25 09:10:57,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Closed,BRONX,Street/Sidewalk,2025-08-25 20:53:00,2025-08,2025-08-25,2025-08,3,2025,8,Monday,9,True,2.6828
65952525,2025-08-25 09:10:54,DOB,Department of Buildings,Building/Use,Illegal Conversion Of Residential Building/Space,Open,QUEENS,,2025-08-25 09:10:54,2025-08,2025-08-25,2025-08,3,2025,8,Monday,9,False,0.0552
65952138,2025-08-25 09:10:54,DOB,Department of Buildings,Real Time Enforcement,Work Without A Permit - Occupied Multiple Dwelling,Assigned,BROOKLYN,,2025-08-25 09:10:54,2025-08,2025-08-25,2025-08,3,2025,8,Monday,9,False,0.0552
65945611,2025-08-25 09:10:52,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Closed,BROOKLYN,Street/Sidewalk,2025-08-25 10:51:13,2025-08,2025-08-25,2025-08,3,2025,8,Monday,9,True,2.6828
65947202,2025-08-25 09:10:41,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Closed,QUEENS,Street/Sidewalk,2025-08-25 09:44:21,2025-08,2025-08-25,2025-08,3,2025,8,Monday,9,True,2.6828
65944541,2025-08-25 09:10:39,NYPD,New York City Police Department,Blocked Driveway,No Access,Closed,QUEENS,Street/Sidewalk,2025-08-25 09:13:58,2025-08,2025-08-25,2025-08,3,2025,8,Monday,9,True,2.6828
65949137,2025-08-25 09:10:39,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Closed,BROOKLYN,Street/Sidewalk,2025-08-25 09:47:07,2025-08,2025-08-25,2025-08,3,2025,8,Monday,9,True,2.6828
65952502,2025-08-25 09:10:14,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Closed,BROOKLYN,Street/Sidewalk,2025-08-25 10:07:31,2025-08,2025-08-25,2025-08,3,2025,8,Monday,9,True,2.6828
65945301,2025-08-25 09:10:14,DSNY,Department of Sanitation,Illegal Posting,Poster or Sign,In Progress,STATEN ISLAND,Sidewalk,,2025-08,2025-08-25,2025-08,3,2025,8,Monday,9,False,0.3672
65951451,2025-08-25 09:10:00,DOT,Department of Transportation,Street Light Condition,Street Light Out,Open,STATEN ISLAND,,,2025-08,2025-08-25,2025-08,3,2025,8,Monday,9,False,0.2094
65952690,2025-08-25 09:09:59,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Closed,MANHATTAN,Residential Building/House,2025-08-25 09:23:41,2025-08,2025-08-25,2025-08,3,2025,8,Monday,9,True,2.6828
65947880,2025-08-25 09:09:58,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Closed,BRONX,Street/Sidewalk,2025-08-25 16:22:02,2025-08,2025-08-25,2025-08,3,2025,8,Monday,9,True,2.6828
65947281,2025-08-25 09:09:57,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Closed,BROOKLYN,3+ Family Apt. Building,2025-08-25 12:01:42,2025-08,2025-08-25,2025-08,3,2025,8,Monday,9,False,0.1148
65948821,2025-08-25 09:09:53,DSNY,Department of Sanitation,Dead Animal,Cat,In Progress,QUEENS,Street,,2025-08,2025-08-25,2025-08,3,2025,8,Monday,9,False,0.3672
65947145,2025-08-25 09:09:46,NYPD,New York City Police Department,Illegal Parking,Blocked Bike Lane,Closed,QUEENS,Street/Sidewalk,2025-08-25 09:12:44,2025-08,2025-08-25,2025-08,3,2025,8,Monday,9,True,2.6828
65944312,2025-08-25 09:09:29,DOT,Department of Transportation,Street Sign - Dangling,Other/Unknown,Closed,BROOKLYN,Street,2025-08-25 09:40:07,2025-08,2025-08-25,2025-08,3,2025,8,Monday,9,False,0.2094
65949142,2025-08-25 09:09:16,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Vehicle,Closed,BRONX,Street/Sidewalk,2025-08-25 13:38:40,2025-08,2025-08-25,2025-08,3,2025,8,Monday,9,True,2.6828
65949801,2025-08-25 09:09:13,NYPD,New York City Police Department,Encampment,,Closed,QUEENS,Street/Sidewalk,2025-08-25 11:00:16,2025-08,2025-08-25,2025-08,3,2025,8,Monday,9,True,2.6828
65946311,2025-08-25 09:09:13,DHS,Department of Homeless Services,Encampment,,In Progress,QUEENS,Street/Sidewalk,,2025-08,2025-08-25,2025-08,3,2025,8,Monday,9,False,0.077
65946251,2025-08-25 09:09:04,DOT,Department of Transportation,Street Sign - Dangling,St Name - Over Intersection,In Progress,MANHATTAN,Street,,2025-08,2025-08-25,2025-08,3,2025,8,Monday,9,False,0.2094
65944443,2025-08-25 09:09:04,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Closed,BRONX,Street/Sidewalk,2025-08-25 12:22:42,2025-08,2025-08-25,2025-08,3,2025,8,Monday,9,True,2.6828
65949757,2025-08-25 09:09:00,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,Closed,BROOKLYN,Street,2025-08-25 22:38:00,2025-08,2025-08-25,2025-08,3,2025,8,Monday,9,False,0.3672
65949366,2025-08-25 09:08:56,NYPD,New York City Police Department,Noise - Residential,Loud Talking,Closed,QUEENS,Residential Building/House,2025-08-25 09:46:57,2025-08,2025-08-25,2025-08,3,2025,8,Monday,9,True,2.6828
65948754,2025-08-25 09:08:54,DSNY,Department of Sanitation,Illegal Dumping,Removal Request,In Progress,QUEENS,Sidewalk,,2025-08,2025-08-25,2025-08,3,2025,8,Monday,9,False,0.3672
65947411,2025-08-25 09:08:46,DOT,Department of Transportation,Sidewalk Condition,Sidewalk Violation,In Progress,BRONX,Sidewalk,,2025-08,2025-08-25,2025-08,3,2025,8,Monday,9,False,0.2094
65949868,2025-08-25 09:08:31,DSNY,Department of Sanitation,Litter Basket Request,New Basket,In Progress,BRONX,Sidewalk,,2025-08,2025-08-25,2025-08,3,2025,8,Monday,9,False,0.3672
65950413,2025-08-25 09:08:30,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Closed,MANHATTAN,Residential Building/House,2025-08-25 09:22:59,2025-08,2025-08-25,2025-08,3,2025,8,Monday,9,True,2.6828
65949540,2025-08-25 09:08:25,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Closed,QUEENS,Vacant Lot,2025-08-25 12:11:10,2025-08,2025-08-25,2025-08,3,2025,8,Monday,9,True,2.6828
65947358,2025-08-25 09:08:11,DPR,Department of Parks and Recreation,Maintenance or Facility,Graffiti or Vandalism,In Progress,BRONX,Park,,2025-08,2025-08-25,2025-08,3,2025,8,Monday,9,False,0.1582
65951123,2025-08-25 09:08:08,DSNY,Department of Sanitation,Dead Animal,Bird,In Progress,QUEENS,Street,,2025-08,2025-08-25,2025-08,3,2025,8,Monday,9,False,0.3672
65950337,2025-08-25 09:08:00,DOT,Department of Transportation,Traffic Signal Condition,Pedestrian Signal,Closed,MANHATTAN,,2025-08-25 10:10:00,2025-08,2025-08-25,2025-08,3,2025,8,Monday,9,False,0.2094
65949853,2025-08-25 09:07:07,DSNY,Department of Sanitation,Illegal Dumping,Removal Request,In Progress,MANHATTAN,Sidewalk,,2025-08,2025-08-25,2025-08,3,2025,8,Monday,9,False,0.3672
65950731,2025-08-25 09:07:06,DPR,Department of Parks and Recreation,Root/Sewer/Sidewalk Condition,Trees and Sidewalks Program,In Progress,BROOKLYN,Street,,2025-08,2025-08-25,2025-08,3,2025,8,Monday,9,False,0.1582
65951158,2025-08-25 09:07:00,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),Open,BROOKLYN,,,2025-08,2025-08-25,2025-08,3,2025,8,Monday,9,False,0.2404
65947840,2025-08-25 09:07:00,DEP,Department of Environmental Protection,Water System,Possible Water Main Break (Use Comments) (WA1),Open,QUEENS,,,2025-08,2025-08-25,2025-08,3,2025,8,Monday,9,False,0.2404
65950019,2025-08-25 09:07:00,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),Open,QUEENS,,,2025-08,2025-08-25,2025-08,3,2025,8,Monday,9,False,0.2404
65945400,2025-08-25 09:07:00,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),Open,MANHATTAN,,,2025-08,2025-08-25,2025-08,3,2025,8,Monday,9,False,0.2404
65946616,2025-08-25 09:07:00,DEP,Department of Environmental Protection,Water System,Hydrant Running (WC3),Open,BROOKLYN,,,2025-08,2025-08-25,2025-08,3,2025,8,Monday,9,False,0.2404
65950411,2025-08-25 09:07:00,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Closed,MANHATTAN,Residential Building/House,2025-08-25 11:41:09,2025-08,2025-08-25,2025-08,3,2025,8,Monday,9,True,2.6828
65947980,2025-08-25 09:06:59,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Closed,QUEENS,Street/Sidewalk,2025-08-25 12:37:19,2025-08,2025-08-25,2025-08,3,2025,8,Monday,9,True,2.6828
65951528,2025-08-25 09:06:55,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Closed,MANHATTAN,Residential Building/House,2025-08-25 21:49:38,2025-08,2025-08-25,2025-08,3,2025,8,Monday,9,True,2.6828
65951270,2025-08-25 09:06:48,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Closed,BRONX,Street/Sidewalk,2025-08-25 11:04:56,2025-08,2025-08-25,2025-08,3,2025,8,Monday,9,True,2.6828
65951681,2025-08-25 09:06:37,NYPD,New York City Police Department,Illegal Parking,Blocked Bike Lane,Closed,QUEENS,Street/Sidewalk,2025-08-25 14:50:58,2025-08,2025-08-25,2025-08,3,2025,8,Monday,9,True,2.6828
65950674,2025-08-25 09:06:31,DPR,Department of Parks and Recreation,Dead/Dying Tree,Planted More Than 2 Years Ago,In Progress,STATEN ISLAND,Street,,2025-08,2025-08-25,2025-08,3,2025,8,Monday,9,False,0.1582
65953440,2025-08-25 09:06:22,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,In Progress,QUEENS,Sidewalk,,2025-08,2025-08-25,2025-08,3,2025,8,Monday,9,False,0.3672
65953010,2025-08-25 09:06:20,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Closed,BRONX,Other (Explain Below),2025-08-25 16:17:35,2025-08,2025-08-25,2025-08,3,2025,8,Monday,9,False,0.1148
65945527,2025-08-25 09:06:17,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Closed,BROOKLYN,Street/Sidewalk,2025-08-25 10:02:56,2025-08,2025-08-25,2025-08,3,2025,8,Monday,9,True,2.6828
65950799,2025-08-25 09:06:00,DPR,Department of Parks and Recreation,Maintenance or Facility,Grass/Weeds,In Progress,MANHATTAN,Park,,2025-08,2025-08-25,2025-08,3,2025,8,Monday,9,False,0.1582
65944522,2025-08-25 09:05:54,DSNY,Department of Sanitation,Graffiti,Graffiti,Open,BROOKLYN,Residential,,2025-08,2025-08-25,2025-08,3,2025,8,Monday,9,False,0.3672
65946668,2025-08-25 09:05:32,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Closed,QUEENS,Street/Sidewalk,2025-08-25 10:08:18,2025-08,2025-08-25,2025-08,3,2025,8,Monday,9,True,2.6828
65947598,2025-08-25 09:05:30,DSNY,Department of Sanitation,Missed Collection,Compost,In Progress,MANHATTAN,Street,,2025-08,2025-08-25,2025-08,3,2025,8,Monday,9,False,0.3672
65949724,2025-08-25 09:05:25,DOT,Department of Transportation,Sidewalk Condition,Sidewalk Violation,In Progress,QUEENS,Sidewalk,,2025-08,2025-08-25,2025-08,3,2025,8,Monday,9,False,0.2094
65947334,2025-08-25 09:05:01,DOHMH,Department of Health and Mental Hygiene,Food Establishment,Rodents/Insects/Garbage,In Progress,QUEENS,Other (Explain Below),,2025-08,2025-08-25,2025-08,3,2025,8,Monday,9,False,0.1148
65948379,2025-08-25 09:04:53,DOB,Department of Buildings,Elevator,Elevator - Multiple Devices On Property,Open,BROOKLYN,,2025-08-25 09:04:53,2025-08,2025-08-25,2025-08,3,2025,8,Monday,9,False,0.0552
65952899,2025-08-25 09:04:53,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,Open,BRONX,,2025-08-25 09:04:53,2025-08,2025-08-25,2025-08,3,2025,8,Monday,9,False,0.0552
65950648,2025-08-25 09:04:52,DOT,Department of Transportation,Broken Parking Meter,No Receipt,In Progress,QUEENS,Street,,2025-08,2025-08-25,2025-08,3,2025,8,Monday,9,False,0.2094
65951372,2025-08-25 09:04:13,DOT,Department of Transportation,Street Condition,Cave-in,Closed,STATEN ISLAND,Street,2025-08-25 15:42:07,2025-08,2025-08-25,2025-08,3,2025,8,Monday,9,False,0.2094
65948694,2025-08-25 09:04:08,NYPD,New York City Police Department,Encampment,,Closed,MANHATTAN,Street/Sidewalk,2025-08-25 09:27:15,2025-08,2025-08-25,2025-08,3,2025,8,Monday,9,True,2.6828
65952707,2025-08-25 09:04:08,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Closed,BROOKLYN,Residential Building/House,2025-08-25 09:13:07,2025-08,2025-08-25,2025-08,3,2025,8,Monday,9,True,2.6828
65948108,2025-08-25 09:04:00,DOT,Department of Transportation,Street Light Condition,Street Light Out,Open,QUEENS,,,2025-08,2025-08-25,2025-08,3,2025,8,Monday,9,False,0.2094
65952283,2025-08-25 09:04:00,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),Open,BROOKLYN,,,2025-08,2025-08-25,2025-08,3,2025,8,Monday,9,False,0.2404
65948985,2025-08-25 09:04:00,DEP,Department of Environmental Protection,Water System,Hydrant Running (WC3),Open,QUEENS,,,2025-08,2025-08-25,2025-08,3,2025,8,Monday,9,False,0.2404
65944237,2025-08-25 09:04:00,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),Open,QUEENS,,,2025-08,2025-08-25,2025-08,3,2025,8,Monday,9,False,0.2404
65945460,2025-08-25 09:04:00,DEP,Department of Environmental Protection,Water System,Hydrant Leaking (WC1),Open,BRONX,,,2025-08,2025-08-25,2025-08,3,2025,8,Monday,9,False,0.2404
65951206,2025-08-25 09:04:00,DEP,Department of Environmental Protection,Water System,Hydrant Running (WC3),Open,BRONX,,,2025-08,2025-08-25,2025-08,3,2025,8,Monday,9,False,0.2404
65944625,2025-08-25 09:03:55,NYPD,New York City Police Department,Noise - House of Worship,Banging/Pounding,Closed,QUEENS,House of Worship,2025-08-25 14:58:23,2025-08,2025-08-25,2025-08,3,2025,8,Monday,9,True,2.6828
65952987,2025-08-25 09:03:44,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Clear Street Light,In Progress,BROOKLYN,Street,,2025-08,2025-08-25,2025-08,3,2025,8,Monday,9,False,0.1582
65951338,2025-08-25 09:03:41,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Closed,BRONX,Street/Sidewalk,2025-08-25 12:10:31,2025-08,2025-08-25,2025-08,3,2025,8,Monday,9,True,2.6828
65948778,2025-08-25 09:03:30,DSNY,Department of Sanitation,Missed Collection,Compost,In Progress,MANHATTAN,Street,,2025-08,2025-08-25,2025-08,3,2025,8,Monday,9,False,0.3672
65951647,2025-08-25 09:03:28,DOT,Department of Transportation,Street Condition,Pothole,Open,BROOKLYN,,,2025-08,2025-08-25,2025-08,3,2025,8,Monday,9,False,0.2094
65951677,2025-08-25 09:03:27,NYPD,New York City Police Department,Illegal Parking,Blocked Bike Lane,Closed,QUEENS,Street/Sidewalk,2025-08-25 14:47:38,2025-08,2025-08-25,2025-08,3,2025,8,Monday,9,True,2.6828
65947651,2025-08-25 09:03:21,DSNY,Department of Sanitation,Residential Disposal Complaint,Waste Left in Front of Other Residence,In Progress,BRONX,Street,,2025-08,2025-08-25,2025-08,3,2025,8,Monday,9,False,0.3672
65947144,2025-08-25 09:03:19,NYPD,New York City Police Department,Illegal Parking,Blocked Bike Lane,Closed,BRONX,Street/Sidewalk,2025-08-25 11:00:15,2025-08,2025-08-25,2025-08,3,2025,8,Monday,9,True,2.6828
65953323,2025-08-25 09:03:18,DSNY,Department of Sanitation,Street Sweeping Complaint,Inadequate Sweeping,In Progress,BROOKLYN,Street,,2025-08,2025-08-25,2025-08,3,2025,8,Monday,9,False,0.3672
65950773,2025-08-25 09:03:16,DOHMH,Department of Health and Mental Hygiene,Food Establishment,Rodents/Insects/Garbage,In Progress,BROOKLYN,Restaurant/Bar/Deli/Bakery,,2025-08,2025-08-25,2025-08,3,2025,8,Monday,9,False,0.1148
65951672,2025-08-25 09:02:39,NYPD,New York City Police Department,Illegal Parking,Blocked Bike Lane,Closed,BRONX,Street/Sidewalk,2025-08-25 12:17:44,2025-08,2025-08-25,2025-08,3,2025,8,Monday,9,True,2.6828
65948776,2025-08-25 09:02:33,DSNY,Department of Sanitation,Missed Collection,Compost,In Progress,BRONX,Street,,2025-08,2025-08-25,2025-08,3,2025,8,Monday,9,False,0.3672
65950933,2025-08-25 09:02:33,NYPD,New York City Police Department,Encampment,,Closed,MANHATTAN,Subway,2025-08-25 09:39:01,2025-08,2025-08-25,2025-08,3,2025,8,Monday,9,True,2.6828
65945176,2025-08-25 09:02:28,NYPD,New York City Police Department,Encampment,,Closed,MANHATTAN,Park/Playground,2025-08-25 10:46:17,2025-08,2025-08-25,2025-08,3,2025,8,Monday,9,True,2.6828
65949036,2025-08-25 09:02:08,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Closed,QUEENS,Street/Sidewalk,2025-08-25 09:10:30,2025-08,2025-08-25,2025-08,3,2025,8,Monday,9,True,2.6828
65945562,2025-08-25 09:02:03,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Closed,QUEENS,Street/Sidewalk,2025-08-25 09:15:10,2025-08,2025-08-25,2025-08,3,2025,8,Monday,9,True,2.6828
65950560,2025-08-25 09:02:02,NYPD,New York City Police Department,Illegal Parking,Blocked Bike Lane,Closed,BRONX,Street/Sidewalk,2025-08-25 12:18:13,2025-08,2025-08-25,2025-08,3,2025,8,Monday,9,True,2.6828
65950622,2025-08-25 09:02:00,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Closed,QUEENS,Street/Sidewalk,2025-08-25 10:18:45,2025-08,2025-08-25,2025-08,3,2025,8,Monday,9,True,2.6828
65952094,2025-08-25 09:01:42,DSNY,Department of Sanitation,Illegal Dumping,Removal Request,In Progress,MANHATTAN,Sidewalk,,2025-08,2025-08-25,2025-08,3,2025,8,Monday,9,False,0.3672
65952877,2025-08-25 09:01:23,NYPD,New York City Police Department,Illegal Parking,Blocked Bike Lane,Closed,BRONX,Street/Sidewalk,2025-08-25 12:18:39,2025-08,2025-08-25,2025-08,3,2025,8,Monday,9,True,2.6828
65946296,2025-08-25 09:01:15,NYPD,New York City Police Department,Encampment,,Closed,MANHATTAN,Residential Building/House,2025-08-25 10:17:54,2025-08,2025-08-25,2025-08,3,2025,8,Monday,9,True,2.6828
